Province,District_Name,Crop_Year,Season,Crop,Area,Production
Mashonaland West,Kariba,1998,Rainy,Sweet potatoes,268,8636
Mashonaland West,Kariba,1998,Rainy,Watermelons,133,23154
Mashonaland West,Kariba,1998,Rainy,Tomatoes,115,19141
Mashonaland West,Kariba,1998,Rainy,Peppers,201,13909
Mashonaland West,Kariba,1998,Rainy,Okra,177,4691
Mashonaland West,Kariba,1998,Rainy,Cucumbers,95,24907
Mashonaland West,Kariba,1998,Rainy,Eggplant,275,3791
Mashonaland West,Kariba,1998,Rainy,Pumpkins,473,23172
Mashonaland West,Kariba,1998,Rainy,Squash,428,6675
Mashonaland West,Kariba,1998,Rainy,Melons,76,19192
Mashonaland West,Kariba,1998,Rainy,Maize ,78,5226
Mashonaland West,Kariba,1998,Rainy,Soybeans,459,20162
Mashonaland West,Kariba,1998,Rainy,Groundnuts (Peanuts),199,5799
Mashonaland West,Kariba,1998,Rainy,Cowpeas,486,17995
Mashonaland West,Kariba,1998,Rainy,Sunflower,377,14164
Mashonaland West,Kariba,1998,Rainy,Sorghum,386,7508
Mashonaland West,Kariba,1998,Rainy,Millet,371,8664
Mashonaland West,Kariba,1998,Rainy,Beans,187,19317
Mashonaland West,Kariba,1998,Rainy,Sweet potatoes,407,23043
Mashonaland West,Kariba,1998,Rainy,Watermelons,400,6212
Mashonaland West,Kariba,1998,Rainy,Tomatoes,303,21320
Mashonaland West,Kariba,1998,Rainy,Cabbage,363,14162
Mashonaland West,Kariba,1998,Rainy,Peppers,264,12282
Mashonaland West,Kariba,1998,Rainy,Okra,126,4471
Mashonaland West,Kariba,1998,Rainy,Cucumbers,73,2351
Mashonaland West,Kariba,1998,Rainy,Wheat,231,596
Mashonaland West,Kariba,1998,Rainy,Barley,248,24682
Mashonaland West,Kariba,1998,Rainy,Oats,53,18661
Mashonaland West,Kariba,1998,Rainy,Rye,89,21233
Mashonaland West,Kariba,1998,Rainy,Mustard greens,455,12833
Mashonaland West,Kariba,1998,Rainy,Spinach,207,14664
Mashonaland West,Kariba,1998,Rainy,Kale,96,18653
Mashonaland West,Kariba,1998,Rainy,Carrots,72,17550
Mashonaland West,Kariba,1998,Rainy,Beets,411,4700
Mashonaland West,Kariba,1998,Rainy,Broccoli,313,7873
Mashonaland West,Kariba,1998,Rainy,Cauliflower,219,7207
Mashonaland West,Kariba,1998,Rainy,Cabbage,22,9105
Mashonaland West,Kariba,1998,Rainy,Onions,338,17442
Mashonaland West,Kariba,1998,Rainy,Garlic,483,23813
Mashonaland West,Kariba,1998,Rainy,Peas,97,2507
Mashonaland West,Kariba,1998,Rainy,Radishes,59,14002
Mashonaland West,Kariba,1998,Rainy,Kale,318,20826
Mashonaland West,Kariba,1998,Rainy,Spinach,385,23194
Mashonaland West,Kariba,1998,Rainy,Lettuce,155,20617
Mashonaland West,Kariba,1998,Rainy,Broccoli,384,7348
Mashonaland West,Kariba,1998,Rainy,Cauliflower,102,18164
Mashonaland West,Kariba,1998,Rainy,Cabbage,165,15788
Mashonaland West,Kariba,1998,Rainy,Carrots,233,18368
Mashonaland West,Kariba,1998,Rainy,Beets,263,18875
Mashonaland West,Kariba,1998,Rainy,Peas,15,1308
Mashonaland West,Kariba,1998,Rainy,Radishes,256,2870
Mashonaland West,Kariba,1998,Rainy,Sweet potatoes,96,8002
Mashonaland West,Kariba,1998,Rainy,Watermelons,324,4796
Mashonaland West,Kariba,1998,Rainy,Tomatoes,391,24959
Mashonaland West,Kariba,1998,Rainy,Peppers,349,20446
Mashonaland West,Kariba,1998,Rainy,Okra,477,10612
Mashonaland West,Kariba,1998,Rainy,Cucumbers,261,2243
Mashonaland West,Kariba,1998,Rainy,Eggplant,23,15827
Mashonaland West,Kariba,1998,Rainy,Pumpkins,289,8521
Mashonaland West,Kariba,1998,Rainy,Squash,486,24276
Mashonaland West,Kariba,1998,Rainy,Melons,30,19129
Mashonaland West,Kariba,1998,Rainy,Maize ,352,13636
Mashonaland West,Kariba,1998,Rainy,Soybeans,135,12164
Mashonaland West,Kariba,1998,Rainy,Groundnuts (Peanuts),374,3478
Mashonaland West,Kariba,1998,Rainy,Cowpeas,411,3007
Mashonaland West,Makonde,1998,Rainy,Sunflower,188,8940
Mashonaland West,Makonde,1998,Rainy,Sorghum,487,14135
Mashonaland West,Makonde,1998,Rainy,Millet,494,5542
Mashonaland West,Makonde,1998,Rainy,Beans,429,10173
Mashonaland West,Makonde,1998,Rainy,Sweet potatoes,173,6312
Mashonaland West,Makonde,1998,Rainy,Watermelons,301,7961
Mashonaland West,Makonde,1998,Rainy,Tomatoes,352,20030
Mashonaland West,Makonde,1998,Rainy,Cabbage,389,10795
Mashonaland West,Makonde,1998,Rainy,Peppers,384,21411
Mashonaland West,Makonde,1998,Rainy,Okra,383,11029
Mashonaland West,Makonde,1998,Rainy,Cucumbers,300,9412
Mashonaland West,Makonde,1998,Rainy,Wheat,482,21613
Mashonaland West,Makonde,1998,Rainy,Barley,243,24764
Mashonaland West,Makonde,1998,Rainy,Oats,131,18277
Mashonaland West,Makonde,1998,Rainy,Rye,20,1098
Mashonaland West,Makonde,1998,Rainy,Mustard greens,204,6050
Mashonaland West,Makonde,1998,Rainy,Spinach,24,18941
Mashonaland West,Makonde,1998,Rainy,Kale,433,20594
Mashonaland West,Makonde,1998,Rainy,Carrots,121,3829
Mashonaland West,Makonde,1998,Rainy,Beets,390,19109
Mashonaland West,Makonde,1998,Rainy,Broccoli,211,3497
Mashonaland West,Makonde,1998,Rainy,Cauliflower,143,8152
Mashonaland West,Makonde,1998,Rainy,Cabbage,298,22059
Mashonaland West,Makonde,1998,Rainy,Onions,132,16456
Mashonaland West,Makonde,1998,Rainy,Garlic,203,18115
Mashonaland West,Makonde,1998,Rainy,Peas,369,22675
Mashonaland West,Makonde,1998,Rainy,Radishes,364,5712
Mashonaland West,Makonde,1998,Rainy,Kale,9,9013
Mashonaland West,Makonde,1998,Rainy,Spinach,101,10407
Mashonaland West,Makonde,1998,Rainy,Lettuce,288,19209
Mashonaland West,Makonde,1998,Rainy,Broccoli,96,4687
Mashonaland West,Makonde,1998,Rainy,Cauliflower,339,4556
Mashonaland West,Makonde,1998,Rainy,Cabbage,249,12433
Mashonaland West,Makonde,1998,Rainy,Carrots,450,19058
Mashonaland West,Makonde,1998,Rainy,Beets,452,573
Mashonaland West,Makonde,1998,Rainy,Peas,20,2340
Mashonaland West,Makonde,1998,Rainy,Radishes,309,20086
Mashonaland West,Makonde,1998,Rainy,Sweet potatoes,330,8911
Mashonaland West,Makonde,1998,Rainy,Watermelons,427,12280
Mashonaland West,Makonde,1998,Rainy,Tomatoes,329,11797
Mashonaland West,Makonde,1998,Rainy,Peppers,431,9479
Mashonaland West,Makonde,1998,Rainy,Okra,203,19687
Mashonaland West,Makonde,1998,Rainy,Cucumbers,239,632
Mashonaland West,Makonde,1998,Rainy,Eggplant,493,24550
Mashonaland West,Makonde,1998,Rainy,Pumpkins,321,2715
Mashonaland West,Makonde,1998,Rainy,Squash,298,22898
Mashonaland West,Makonde,1998,Rainy,Melons,187,10358
Mashonaland West,Makonde,1998,Rainy,Maize ,460,19015
Mashonaland West,Makonde,1998,Rainy,Soybeans,12,3111
Mashonaland West,Makonde,1998,Rainy,Groundnuts (Peanuts),18,1076
Mashonaland West,Makonde,1998,Rainy,Cowpeas,85,20020
Mashonaland West,Makonde,1998,Rainy,Sunflower,322,14275
Mashonaland West,Makonde,1998,Rainy,Sorghum,135,17150
Mashonaland West,Makonde,1998,Rainy,Millet,142,20789
Mashonaland West,Makonde,1998,Rainy,Beans,427,15242
Mashonaland West,Makonde,1998,Rainy,Sweet potatoes,273,9665
Mashonaland West,Makonde,1998,Rainy,Watermelons,480,9383
Mashonaland West,Makonde,1998,Rainy,Tomatoes,70,8956
Mashonaland West,Makonde,1998,Rainy,Cabbage,411,18856
Mashonaland West,Makonde,1998,Rainy,Peppers,129,9328
Mashonaland West,Makonde,1998,Rainy,Okra,192,1377
Mashonaland West,Zvimba,1998,Rainy,Cucumbers,17,17366
Mashonaland West,Zvimba,1998,Rainy,Wheat,198,20620
Mashonaland West,Zvimba,1998,Rainy,Barley,453,4165
Mashonaland West,Zvimba,1998,Rainy,Oats,419,9142
Mashonaland West,Zvimba,1998,Rainy,Rye,212,17879
Mashonaland West,Zvimba,1998,Rainy,Mustard greens,90,18439
Mashonaland West,Zvimba,1998,Rainy,Spinach,99,20592
Mashonaland West,Zvimba,1998,Rainy,Kale,462,7064
Mashonaland West,Zvimba,1998,Rainy,Carrots,380,22167
Mashonaland West,Zvimba,1998,Rainy,Beets,322,16829
Mashonaland West,Zvimba,1998,Rainy,Broccoli,38,15698
Mashonaland West,Zvimba,1998,Rainy,Cauliflower,367,12497
Mashonaland West,Zvimba,1998,Rainy,Cabbage,483,8835
Mashonaland West,Zvimba,1998,Rainy,Onions,336,24766
Mashonaland West,Zvimba,1998,Rainy,Garlic,162,9377
Mashonaland West,Zvimba,1998,Rainy,Peas,251,12618
Mashonaland West,Zvimba,1998,Rainy,Radishes,456,609
Mashonaland West,Zvimba,1998,Cold     ,Kale,431,24108
Mashonaland West,Zvimba,1998,Cold     ,Spinach,150,7156
Mashonaland West,Zvimba,1998,Cold     ,Lettuce,42,6461
Mashonaland West,Zvimba,1998,Cold     ,Broccoli,39,9081
Mashonaland West,Zvimba,1998,Cold     ,Cauliflower,86,17547
Mashonaland West,Zvimba,1998,Cold     ,Cabbage,482,17586
Mashonaland West,Zvimba,1998,Cold     ,Carrots,220,1998
Mashonaland West,Zvimba,1998,Cold     ,Beets,311,8258
Mashonaland West,Zvimba,1998,Cold     ,Peas,239,10150
Mashonaland West,Zvimba,1998,Cold     ,Radishes,5,20963
Mashonaland West,Zvimba,1998,Cold     ,Sweet potatoes,51,18351
Mashonaland West,Zvimba,1998,Cold     ,Watermelons,122,7535
Mashonaland West,Zvimba,1998,Cold     ,Tomatoes,327,7640
Mashonaland West,Zvimba,1998,Cold     ,Peppers,349,1362
Mashonaland West,Zvimba,1998,Cold     ,Okra,178,20262
Mashonaland West,Zvimba,1998,Cold     ,Cucumbers,130,2517
Mashonaland West,Zvimba,1998,Cold     ,Eggplant,418,7877
Mashonaland West,Zvimba,1998,Cold     ,Pumpkins,303,22514
Mashonaland West,Zvimba,1998,Cold     ,Squash,278,14909
Mashonaland West,Zvimba,1998,Cold     ,Melons,410,6642
Mashonaland West,Zvimba,1998,Cold     ,Maize ,69,17991
Mashonaland West,Zvimba,1998,Cold     ,Soybeans,125,6903
Mashonaland West,Zvimba,1998,Cold     ,Groundnuts (Peanuts),298,8970
Mashonaland West,Zvimba,1998,Cold     ,Cowpeas,366,2102
Mashonaland West,Zvimba,1998,Cold     ,Sunflower,382,6748
Mashonaland West,Zvimba,1998,Cold     ,Sorghum,169,18542
Mashonaland West,Zvimba,1998,Cold     ,Millet,338,5297
Mashonaland West,Zvimba,1998,Cold     ,Beans,5,9997
Mashonaland West,Zvimba,1998,Cold     ,Sweet potatoes,442,3812
Mashonaland West,Zvimba,1998,Cold     ,Watermelons,122,8478
Mashonaland West,Zvimba,1998,Cold     ,Tomatoes,1,8413
Mashonaland West,Zvimba,1998,Cold     ,Cabbage,248,21487
Mashonaland West,Zvimba,1998,Cold     ,Peppers,482,8541
Mashonaland West,Zvimba,1998,Cold     ,Okra,374,7516
Mashonaland West,Zvimba,1998,Cold     ,Cucumbers,437,20891
Mashonaland West,Zvimba,1998,Cold     ,Wheat,384,9940
Mashonaland West,Zvimba,1998,Cold     ,Barley,369,12837
Mashonaland West,Zvimba,1998,Cold     ,Oats,335,16686
Mashonaland West,Zvimba,1998,Cold     ,Rye,35,2645
Mashonaland West,Zvimba,1998,Cold     ,Mustard greens,114,17374
Mashonaland West,Zvimba,1998,Cold     ,Spinach,414,11992
Mashonaland West,Zvimba,1998,Cold     ,Kale,48,15883
Mashonaland West,Zvimba,1998,Cold     ,Carrots,169,2935
Mashonaland West,Zvimba,1998,Cold     ,Beets,174,9072
Mashonaland West,Zvimba,1998,Cold     ,Broccoli,474,21902
Mashonaland West,Zvimba,1998,Cold     ,Cauliflower,464,793
Mashonaland West,Zvimba,1998,Cold     ,Cabbage,445,19670
Mashonaland West,Zvimba,1998,Cold     ,Onions,0,13550
Mashonaland West,Zvimba,1998,Cold     ,Garlic,375,9258
Mashonaland West,Zvimba,1998,Cold     ,Peas,236,5880
Mashonaland West,Zvimba,1998,Cold     ,Radishes,248,2880
Mashonaland West,Zvimba,1998,Cold     ,Kale,100,466
Mashonaland West,Zvimba,1998,Cold     ,Spinach,210,19529
Mashonaland West,Zvimba,1998,Cold     ,Lettuce,408,12994
Mashonaland West,Zvimba,1998,Cold     ,Broccoli,463,2983
Mashonaland West,Zvimba,1998,Cold     ,Cauliflower,31,9028
Mashonaland West,Zvimba,1998,Cold     ,Cabbage,301,7199
Mashonaland West,Zvimba,1998,Cold     ,Carrots,460,9363
Mashonaland West,Zvimba,1998,Cold     ,Beets,179,2300
Mashonaland West,Zvimba,1998,Cold     ,Peas,402,12546
Mashonaland West,Zvimba,1998,Cold     ,Radishes,312,545
Mashonaland West,Zvimba,1998,Cold     ,Sweet potatoes,259,14979
Mashonaland West,Zvimba,1998,Cold     ,Watermelons,197,16146
Mashonaland West,Zvimba,1998,Cold     ,Tomatoes,177,19179
Mashonaland West,Zvimba,1998,Cold     ,Peppers,410,19684
Mashonaland West,Zvimba,1998,Cold     ,Okra,398,20448
Mashonaland West,Zvimba,1998,Cold     ,Cucumbers,262,942
Mashonaland West,Zvimba,1998,Cold     ,Eggplant,247,3509
Mashonaland West,Zvimba,1998,Cold     ,Pumpkins,124,15297
Mashonaland West,Zvimba,1998,Cold     ,Squash,10,17289
Mashonaland West,Zvimba,1998,Cold     ,Melons,14,14443
Mashonaland West,Zvimba,1998,Cold     ,Maize ,360,13702
Mashonaland West,Zvimba,1998,Cold     ,Soybeans,135,6173
Mashonaland West,Zvimba,1998,Cold     ,Groundnuts (Peanuts),431,20747
Mashonaland West,Zvimba,1998,Cold     ,Cowpeas,409,7395
Mashonaland West,Zvimba,1998,Cold     ,Sunflower,314,12442
Mashonaland West,Zvimba,1998,Cold     ,Sorghum,346,1855
Mashonaland West,Zvimba,1998,Cold     ,Millet,217,12640
Mashonaland West,Zvimba,1998,Cold     ,Beans,192,3826
Mashonaland West,Zvimba,1998,Cold     ,Sweet potatoes,219,9577
Mashonaland West,Zvimba,1998,Cold     ,Watermelons,147,10291
Mashonaland West,Zvimba,1998,Cold     ,Tomatoes,331,9821
Mashonaland West,Zvimba,1998,Cold     ,Cabbage,462,11116
Mashonaland West,Zvimba,1998,Cold     ,Peppers,96,20803
Mashonaland West,Zvimba,1998,Cold     ,Okra,100,5701
Mashonaland West,Zvimba,1998,Cold     ,Cucumbers,330,2174
Mashonaland West,Zvimba,1998,Cold     ,Wheat,17,12996
Mashonaland West,Zvimba,1998,Cold     ,Barley,5,8228
Mashonaland West,Zvimba,1998,Cold     ,Oats,416,17213
Mashonaland West,Zvimba,1998,Cold     ,Rye,156,Production
Mashonaland West,Zvimba,1998,Cold     ,Mustard greens,314,15020
Mashonaland West,Zvimba,1998,Cold     ,Spinach,311,9052
Mashonaland West,Zvimba,1998,Cold     ,Kale,140,4077
Mashonaland West,Zvimba,1998,Cold     ,Carrots,415,4562
Mashonaland West,Zvimba,1998,Cold     ,Beets,233,1533
Mashonaland West,Zvimba,1998,Cold     ,Broccoli,466,21577
Mashonaland West,Zvimba,1998,Cold     ,Cauliflower,435,16756
Mashonaland West,Zvimba,1998,Cold     ,Cabbage,497,19525
Mashonaland West,Zvimba,1998,Cold     ,Onions,153,22921
Mashonaland West,Zvimba,1998,Cold     ,Garlic,472,19421
Mashonaland West,Zvimba,1998,Cold     ,Peas,89,15959
Mashonaland West,Zvimba,1998,Cold     ,Radishes,220,21252
Mashonaland West,Zvimba,1998,Cold     ,Kale,223,6426
Mashonaland West,Zvimba,1998,Cold     ,Spinach,149,19606
Mashonaland West,Zvimba,1998,Cold     ,Lettuce,21,10951
Mashonaland West,Zvimba,1998,Cold     ,Broccoli,24,7848
Mashonaland West,Zvimba,1998,Cold     ,Cauliflower,254,19168
Mashonaland West,Zvimba,1998,Cold     ,Cabbage,23,12589
Mashonaland West,Zvimba,1998,Cold     ,Carrots,382,24932
Mashonaland West,Zvimba,1998,Cold     ,Beets,499,11001
Mashonaland West,Zvimba,1998,Cold     ,Peas,178,23517
Mashonaland West,Zvimba,1998,Cold     ,Radishes,68,14972
Mashonaland West,Zvimba,1998,Cold     ,Sweet potatoes,244,21474
Mashonaland West,Zvimba,1998,Cold     ,Watermelons,299,9832
Mashonaland West,Zvimba,1998,Cold     ,Tomatoes,329,4874
Mashonaland West,Zvimba,1998,Cold     ,Peppers,453,16869
Mashonaland West,Zvimba,1998,Cold     ,Okra,108,23291
Mashonaland West,Zvimba,1998,Cold     ,Cucumbers,107,4879
Mashonaland West,Zvimba,1998,Cold     ,Eggplant,272,22745
Mashonaland West,Zvimba,1998,Cold     ,Pumpkins,421,7674
Mashonaland West,Zvimba,1998,Cold     ,Squash,209,19485
Mashonaland West,Zvimba,1998,Cold     ,Melons,468,23343
Mashonaland West,Zvimba,1998,Cold     ,Maize ,10,19879
Mashonaland West,Zvimba,1998,Cold     ,Soybeans,52,19834
Mashonaland West,Zvimba,1998,Cold     ,Groundnuts (Peanuts),471,5678
Mashonaland West,Zvimba,1998,Cold     ,Cowpeas,152,18936
Mashonaland West,Zvimba,1998,Cold     ,Sunflower,207,17962
Mashonaland West,Zvimba,1998,Cold     ,Sorghum,76,3002
Mashonaland West,Zvimba,1998,Cold     ,Millet,414,4961
Mashonaland West,Zvimba,1998,Cold     ,Beans,314,4615
Mashonaland West,Zvimba,1998,Cold     ,Sweet potatoes,285,5563
Mashonaland West,Zvimba,1998,Cold     ,Watermelons,385,670
Mashonaland West,Zvimba,1998,Cold     ,Tomatoes,197,13741
Mashonaland West,Zvimba,1998,Cold     ,Cabbage,317,3492
Mashonaland West,Zvimba,1998,Cold     ,Peppers,33,13323
Mashonaland West,Zvimba,1998,Cold     ,Okra,191,5078
Mashonaland West,Zvimba,1998,Cold     ,Cucumbers,115,23103
Mashonaland West,Zvimba,1998,Cold     ,Wheat,268,8907
Mashonaland West,Zvimba,1998,Cold     ,Barley,338,10188
Mashonaland West,Zvimba,1998,Cold     ,Oats,363,18993
Mashonaland West,Zvimba,1998,Cold     ,Rye,121,3574
Mashonaland West,Zvimba,1998,Cold     ,Mustard greens,180,9270
Mashonaland West,Zvimba,1998,Cold     ,Spinach,456,2878
Mashonaland West,Zvimba,1998,Cold     ,Kale,398,16350
Mashonaland West,Zvimba,1998,Cold     ,Carrots,352,20678
Mashonaland West,Zvimba,1998,Cold     ,Beets,262,21053
Mashonaland West,Zvimba,1998,Cold     ,Broccoli,15,8196
Mashonaland West,Zvimba,1998,Cold     ,Cauliflower,283,8770
Mashonaland West,Zvimba,1998,Cold     ,Cabbage,221,12772
Mashonaland West,Zvimba,1998,Cold     ,Onions,378,13972
Mashonaland West,Zvimba,1998,Cold     ,Garlic,424,17886
Mashonaland West,Zvimba,1998,Cold     ,Peas,356,20518
Mashonaland West,Zvimba,1998,Cold     ,Radishes,338,4153
Mashonaland West,Zvimba,1998,Cold     ,Kale,58,21075
Mashonaland West,Zvimba,1998,Cold     ,Spinach,70,24997
Mashonaland West,Zvimba,1998,Cold     ,Lettuce,398,16426
Mashonaland West,Zvimba,1998,Cold     ,Broccoli,494,1582
Mashonaland West,Zvimba,1998,Cold     ,Cauliflower,317,4844
Mashonaland West,Zvimba,1998,Cold     ,Cabbage,344,12478
Mashonaland West,Zvimba,1998,Cold     ,Carrots,293,11688
Mashonaland West,Zvimba,1998,Cold     ,Beets,388,10321
Mashonaland West,Zvimba,1998,Cold     ,Peas,174,18374
Mashonaland West,Zvimba,1998,Cold     ,Radishes,87,412
Mashonaland West,Zvimba,1998,Cold     ,Sweet potatoes,215,16296
Mashonaland West,Zvimba,1998,Cold     ,Watermelons,2,17830
Mashonaland West,Zvimba,1998,Cold     ,Tomatoes,329,13994
Mashonaland West,Zvimba,1998,Cold     ,Peppers,480,11936
Mashonaland West,Zvimba,1998,Cold     ,Okra,212,1217
Mashonaland West,Zvimba,1998,Cold     ,Cucumbers,99,17837
Mashonaland West,Zvimba,1998,Cold     ,Eggplant,430,23894
Mashonaland West,Zvimba,1998,Cold     ,Pumpkins,34,15184
Mashonaland West,Zvimba,1998,Cold     ,Squash,119,7605
Mashonaland West,Zvimba,1998,Cold     ,Melons,321,8360
Mashonaland West,Zvimba,1998,Cold     ,Maize ,479,4626
Mashonaland West,Zvimba,1998,Cold     ,Soybeans,451,9286
Mashonaland West,Zvimba,1998,Cold     ,Groundnuts (Peanuts),417,14560
Mashonaland West,Zvimba,1998,Cold     ,Cowpeas,78,13648
Mashonaland West,Zvimba,1998,Cold     ,Sunflower,474,10409
Mashonaland West,Zvimba,1998,Cold     ,Sorghum,269,17938
Mashonaland West,Zvimba,1998,Cold     ,Millet,226,10824
Mashonaland West,Zvimba,1998,Cold     ,Beans,496,1637
Mashonaland West,Zvimba,1998,Cold     ,Sweet potatoes,236,20722
Mashonaland West,Zvimba,1998,Cold     ,Watermelons,260,23365
Mashonaland West,Zvimba,1998,Cold     ,Tomatoes,33,22226
Mashonaland West,Zvimba,1998,Cold     ,Cabbage,470,8453
Mashonaland West,Zvimba,1998,Cold     ,Peppers,291,23317
Mashonaland West,Zvimba,1998,Cold     ,Okra,248,7100
Mashonaland West,Zvimba,1998,Cold     ,Cucumbers,283,12292
Mashonaland West,Zvimba,1998,Cold     ,Wheat,34,5824
Mashonaland West,Zvimba,1998,Cold     ,Barley,350,3885
Mashonaland West,Zvimba,1998,Cold     ,Oats,386,13394
Mashonaland West,Zvimba,1998,Cold     ,Rye,178,13891
Mashonaland West,Zvimba,1998,Cold     ,Mustard greens,125,19694
Mashonaland West,Zvimba,1998,Cold     ,Spinach,92,11196
Mashonaland West,Zvimba,1998,Cold     ,Kale,437,13920
Mashonaland West,Zvimba,1998,Cold     ,Carrots,181,779
Mashonaland West,Zvimba,1998,Cold     ,Beets,91,3197
Mashonaland West,Zvimba,1998,Cold     ,Broccoli,487,5788
Mashonaland West,Zvimba,1998,Cold     ,Cauliflower,323,15022
Mashonaland West,Zvimba,1998,Cold     ,Cabbage,151,22373
Mashonaland West,Zvimba,1998,Cold     ,Onions,308,16654
Mashonaland West,Zvimba,1998,Cold     ,Garlic,461,1635
Mashonaland West,Zvimba,1998,Cold     ,Peas,365,23308
Mashonaland West,Zvimba,1998,Cold     ,Radishes,255,585
Mashonaland West,Zvimba,1998,Cold     ,Kale,35,18889
Mashonaland West,Zvimba,1998,Cold     ,Spinach,14,8424
Mashonaland West,Zvimba,1998,Cold     ,Lettuce,378,1771
Mashonaland West,Zvimba,1998,Cold     ,Broccoli,212,426
Mashonaland West,Zvimba,1998,Cold     ,Cauliflower,334,15592
Mashonaland West,Zvimba,1998,Cold     ,Cabbage,310,11149
Mashonaland West,Zvimba,1998,Cold     ,Carrots,49,13599
Mashonaland West,Zvimba,1998,Cold     ,Beets,24,7718
Mashonaland West,Zvimba,1998,Cold     ,Peas,51,5594
Mashonaland West,Zvimba,1998,Cold     ,Radishes,36,15274
Mashonaland West,Zvimba,1998,Cold     ,Sweet potatoes,492,11387
Mashonaland West,Zvimba,1998,Cold     ,Watermelons,454,11571
Mashonaland West,Zvimba,1998,Cold     ,Tomatoes,457,15158
Mashonaland West,Zvimba,1998,Cold     ,Peppers,246,16063
Mashonaland West,Zvimba,1998,Cold     ,Okra,184,2951
Mashonaland West,Zvimba,1998,Cold     ,Cucumbers,13,13132
Mashonaland West,Zvimba,1998,Cold     ,Eggplant,292,8025
Mashonaland West,Zvimba,1998,Cold     ,Pumpkins,361,2275
Mashonaland West,Zvimba,1998,Cold     ,Squash,298,14386
Mashonaland West,Zvimba,1998,Cold     ,Melons,480,544
Mashonaland West,Zvimba,1998,Cold     ,Maize ,4,8124
Mashonaland West,Zvimba,1998,Cold     ,Soybeans,398,16107
Mashonaland West,Zvimba,1998,Cold     ,Groundnuts (Peanuts),433,11446
Mashonaland West,Zvimba,1998,Cold     ,Cowpeas,276,12442
Mashonaland West,Zvimba,1998,Cold     ,Sunflower,52,15288
Mashonaland West,Zvimba,1998,Cold     ,Sorghum,86,24588
Mashonaland West,Zvimba,1998,Cold     ,Millet,425,23318
Mashonaland West,Zvimba,1998,Cold     ,Beans,456,10495
Mashonaland West,Zvimba,1998,Cold     ,Sweet potatoes,485,6087
Mashonaland West,Zvimba,1998,Cold     ,Watermelons,35,24742
Mashonaland West,Zvimba,1998,Cold     ,Tomatoes,383,6214
